"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"177",360,7418,42643331,"Herb Cover = 60%",32,146,124,0.125490196,0.57254902,0.48627451,1650,0.1
"178",361,6769,39712972,"Herb Cover = 61%",29,144,122,0.11372549,0.564705882,0.478431373,1505,0.1
"179",362,6665,37216255,"Herb Cover = 62%",25,142,120,0.098039216,0.556862745,0.470588235,1482,0.1
"180",363,3228,14131015,"Herb Cover = 63%",22,141,118,0.08627451,0.552941176,0.462745098,718,0.1
"181",364,6255,43633391,"Herb Cover = 64%",18,139,116,0.070588235,0.545098039,0.454901961,1391,0.1
"182",365,8981,41519172,"Herb Cover = 65%",15,137,114,0.058823529,0.537254902,0.447058824,1997,0.2
"183",366,5624,28705674,"Herb Cover = 66%",11,136,112,0.043137255,0.533333333,0.439215686,1251,0.1
"184",367,5233,20716645,"Herb Cover = 67%",8,134,110,0.031372549,0.525490196,0.431372549,1164,0.1
"185",368,4578,25520215,"Herb Cover = 68%",5,132,108,0.019607843,0.517647059,0.423529412,1018,0.1
"186",369,2022,13925292,"Herb Cover = 69%",1,131,106,0.003921569,0.51372549,0.415686275,450,0
"187",370,3578,22737504,"Herb Cover = 70%",0,130,106,0,0.509803922,0.415686275,796,0.1
"188",371,3011,21027218,"Herb Cover = 71%",0,129,108,0,0.505882353,0.423529412,670,0.1
"189",372,2418,18510206,"Herb Cover = 72%",0,128,110,0,0.501960784,0.431372549,538,0
"190",373,1898,12186051,"Herb Cover = 73%",0,128,111,0,0.501960784,0.435294118,422,0
"191",374,1624,15868706,"Herb Cover = 74%",0,127,113,0,0.498039216,0.443137255,361,0
"192",375,1733,8267407,"Herb Cover = 75%",0,126,115,0,0.494117647,0.450980392,385,0
"193",376,1065,13129414,"Herb Cover = 76%",0,126,117,0,0.494117647,0.458823529,237,0
"194",377,1069,7933428,"Herb Cover = 77%",0,125,118,0,0.490196078,0.462745098,238,0
"195",378,1163,11032212,"Herb Cover = 78%",0,124,120,0,0.48627451,0.470588235,259,0
"196",379,239,10456203,"Herb Cover = 79%",0,123,122,0,0.482352941,0.478431373,53,0
"197",380,152,7036223,"Herb Cover = 80%",0,123,124,0,0.482352941,0.48627451,34,0
"198",381,15,3284390,"Herb Cover = 81%",0,122,125,0,0.478431373,0.490196078,3,0
"199",382,127,5806532,"Herb Cover = 82%",0,121,127,0,0.474509804,0.498039216,28,0
"200",383,64,2627476,"Herb Cover = 83%",0,121,129,0,0.474509804,0.505882353,14,0
"201",384,48,4788547,"Herb Cover = 84%",0,121,131,0,0.474509804,0.51372549,11,0
"202",385,925,3587474,"Herb Cover = 85%",0,118,129,0,0.462745098,0.505882353,206,0
"203",386,12,2257218,"Herb Cover = 86%",0,115,126,0,0.450980392,0.494117647,3,0
"204",388,12,1915316,"Herb Cover = 88%",0,110,120,0,0.431372549,0.470588235,3,0
"205",389,7,1325027,"Herb Cover = 89%",0,107,117,0,0.419607843,0.458823529,2,0
"206",390,1,1214787,"Herb Cover = 90%",0,104,114,0,0.407843137,0.447058824,0,0
